Bairros SP;Bairros Fortaleza;Bairros RJ;Causa Afastamento 1;Causa Afastamento 2;Causa Afastamento 3;Motivo Desligamento;CBO Ocupação 2002;CNAE 2.0 Classe;CNAE 95 Classe;Distritos SP;Vínculo Ativo 31/12;Faixa Etária;Faixa Hora Contrat;Faixa Remun Dezem (SM);Faixa Remun Média (SM);Faixa Tempo Emprego;Escolaridade após 2005;Qtd Hora Contr;Idade;Ind CEI Vinculado;Ind Simples;Mês Admissão;Mês Desligamento;Mun Trab;Município;Nacionalidade;Natureza Jurídica;Ind Portador Defic;Qtd Dias Afastamento;Raça Cor;Regiões Adm DF;Vl Remun Dezembro Nom;Vl Remun Dezembro (SM);Vl Remun Média Nom;Vl Remun Média (SM);CNAE 2.0 Subclasse;Sexo Trabalhador;Tamanho Estabelecimento;Tempo Emprego;Tipo Admissão;Tipo Estab;Tipo Estab;Tipo Defic;Tipo Vínculo;IBGE Subsetor;Vl Rem Janeiro SC;Vl Rem Fevereiro SC;Vl Rem Março SC;Vl Rem Abril SC;Vl Rem Maio SC;Vl Rem Junho SC;Vl Rem Julho SC;Vl Rem Agosto SC;Vl Rem Setembro SC;Vl Rem Outubro SC;Vl Rem Novembro SC;Ano Chegada Brasil;Ind Trab Intermitente;Ind Trab Parcial
                9997;                9997;                9997;99;99;99;00;862150;46371;51390;                9997;1;06;06;03;01;03;                  07;  44;  49;0;0;06;{ñ;330550;999999;10;2062;0;   0;08;9997;0000001500,00;000001,06;0000001367,89;000000,96;4637199;                  02;06;     6,4;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;000000550,00;000001500,00;000001450,00;000001500,00;000001548,53;000001526,67;1198;0;0
                9997;                9997;                9997;99;99;99;00;784205;46371;51390;                9997;1;05;06;02;01;01;                  07;  44;  37;0;0;11;{ñ;330430;999999;10;2062;0;   0;08;9997;0000001364,93;000000,96;0000001364,93;000000,96;4637199;                  02;06;     1,1;02;01;CNPJ                ;00;60;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000188,27;1198;0;0
                9997;                9997;                9997;99;99;99;00;784205;46371;51390;                9997;1;05;06;02;01;02;                  07;  44;  30;0;0;08;{ñ;330550;999999;10;2062;0;   0;08;9997;0000001386,33;000000,98;0000001392,50;000000,98;4637199;                  02;06;     4,3;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000470,67;000001364,93;000001824,55;000001916,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;514320;46371;51390;                9997;1;06;06;02;01;01;                  07;  44;  44;0;0;10;{ñ;330550;999999;10;2062;0;   0;08;9997;0000001364,93;000000,96;0000001246,55;000000,88;4637199;                  02;06;     2,7;02;01;CNPJ                ;00;60;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001035,47;000001339,26;1198;0;0
                9997;                9997;                9997;99;99;99;00;413110;69206;74128;                9997;1;05;06;01;00;01;                  07;  44;  31;0;0;12;{ñ;292870;999999;10;2062;0;   0;08;9997;0000000700,00;000000,49;0000000700,00;000000,49;6920601;                  02;03;     0,4;02;01;CNPJ                ;00;60;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;1198;0;0
                9997;                9997;                9997;40;99;99;00;413110;69206;74128;                9997;1;04;06;03;01;03;                  07;  44;  25;0;0;04;{ñ;292870;999999;10;2062;0;   2;08;9997;0000001445,45;000001,02;0000001402,53;000000,99;6920601;                  02;03;     8,6;02;01;CNPJ                ;00;10;19;         n/d;         n/d;         n/d;000000941,33;000001412,00;000001412,00;000001412,00;000001500,00;000001500,00;000001500,00;000001500,00;1198;0;0
                9997;                9997;                9997;40;99;99;00;413110;69206;74128;                9997;1;04;06;02;01;03;                  07;  44;  25;0;0;05;{ñ;292870;999999;10;2062;0;   1;02;9997;0000001412,00;000001,00;0000001412,00;000001,00;6920601;                  02;03;     7,2;02;01;CNPJ                ;00;10;19;         n/d;         n/d;         n/d;         n/d;000000376,53;000001412,00;000001412,00;000001412,00;000001412,00;000001412,00;000001412,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;411010;47725;52418;                9997;1;04;06;03;02;02;                  07;  44;  29;0;1;08;{ñ;291840;999999;10;2062;0;   0;08;9997;0000001800,00;000001,27;0000001800,00;000001,27;4772500;                  02;02;     4,2;02;01;CNPJ                ;00;10;16;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000420,00;000001800,00;000001800,00;000001800,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;784205;47725;52418;                9997;1;03;06;03;02;04;                  07;  44;  22;0;1;00;{ñ;291840;999999;10;2062;0;   0;09;9997;0000001464,79;000001,03;0000001496,68;000001,06;4772500;                  02;02;    15,1;00;01;CNPJ                ;00;10;16;000001412,00;000001412,00;000001412,00;000001412,00;000001570,37;000001464,79;000001464,79;000001464,79;000001464,79;000001741,47;000001676,37;1198;0;0
                9997;                9997;                9997;99;99;99;00;784205;47725;52418;                9997;1;03;06;03;02;02;                  07;  44;  19;0;1;08;{ñ;291840;999999;10;2062;0;   0;08;9997;0000001600,00;000001,13;0000001600,00;000001,13;4772500;                  02;02;     4,2;02;01;CNPJ                ;00;10;16;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000373,33;000001600,00;000001600,00;000001600,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;514320;87123;85138;                9997;1;07;05;02;01;04;                  07;  40;  63;0;1;00;{ñ;330130;999999;10;2062;0;   0;02;9997;0000001412,00;000001,00;0000001412,00;000001,00;8712300;                  02;02;    22,5;00;01;CNPJ                ;00;10;22;000001412,00;000001412,00;000001412,00;000001412,00;000001412,00;000001412,00;000001412,00;000001412,00;000001412,00;000001412,00;000001412,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;621005;01393;00999;                9997;1;07;06;03;01;01;                  07;  44;  50;0;0;10;{ñ;320320;999999;10;9999;0;   0;08;9997;0000001473,81;000001,04;0000001288,67;000000,91;0139303;                  02;03;     2,4;02;05;CAEPF               ;00;65;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000665,59;000001726,62;1198;0;0
                9997;                9997;                9997;99;99;99;00;621005;01393;00999;                9997;1;05;06;02;01;01;                  07;  44;  39;0;0;10;{ñ;320320;999999;10;9999;0;   0;08;9997;0000001378,73;000000,97;0000001195,82;000000,84;0139303;                  02;03;     2,4;02;05;CAEPF               ;00;65;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000522,96;000001685,76;1198;0;0
                9997;                9997;                9997;99;99;99;00;322415;86305;85138;                9997;1;05;03;99;01;02;                  07;  20;  35;0;0;08;{ñ;312160;999999;10;9999;0;   0;08;9997;0000000000,00;000000,00;0000000847,20;000000,60;8630504;                  02;02;     5,0;02;05;CAEPF               ;00;15;22;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000847,20;000000847,20;000000847,20;1198;0;0
                9997;                9997;                9997;99;99;99;00;422105;86305;85138;                9997;1;03;06;99;02;04;                  07;  44;  23;0;1;00;{ñ;351410;999999;10;2062;0;   0;02;9997;0000000000,00;000000,00;0000001522,17;000001,07;8630504;                  02;02;    20,8;00;01;CNPJ                ;00;10;22;000001522,17;000001522,17;000001522,17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;1198;0;0
                9997;                9997;                9997;40;99;99;00;351405;69125;74110;                9997;1;04;05;03;02;01;                  07;  40;  25;0;0;10;{ñ;320334;999999;10;9999;0;   1;08;9997;0000002020,00;000001,43;0000001963,66;000001,39;6912500;                  02;02;     2,9;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001870,97;000002000,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;03;05;04;03;01;                  07;  40;  20;0;0;10;{ñ;320190;999999;10;9999;0;   0;08;9997;0000002374,73;000001,68;0000002350,34;000001,66;6912500;                  02;02;     2,9;02;05;CAEPF               ;00;15;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002301,56;000002374,73;1198;0;0
                9997;                9997;                9997;99;99;99;00;422110;86909;85162;                9997;1;08;06;03;02;08;                  07;  44;  69;0;0;00;{ñ;330455;999999;10;9999;0;   0;02;9997;0000001811,78;000001,28;0000001862,11;000001,32;8690999;                  02;02;   232,0;00;05;CAEPF               ;00;15;22;000001694,40;000001694,40;000001694,40;000001694,40;000001929,16;000001929,16;000001929,16;000001929,16;000001811,78;000002415,71;000001811,78;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;05;06;03;01;01;                  07;  44;  36;0;0;10;{ñ;280300;999999;10;9999;0;   0;08;9997;0000001500,00;000001,06;0000001366,67;000000,96;6912500;                  02;02;     2,7;02;05;CAEPF               ;00;15;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001100,00;000001500,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;04;06;03;01;01;                  07;  44;  28;0;0;10;{ñ;280300;999999;10;9999;0;   0;02;9997;0000001500,00;000001,06;0000001366,67;000000,96;6912500;                  02;02;     2,7;02;05;CAEPF               ;00;15;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001100,00;000001500,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;03;06;03;01;01;                  07;  44;  22;0;0;10;{ñ;280300;999999;10;9999;0;   0;08;9997;0000001500,00;000001,06;0000001366,67;000000,96;6912500;                  02;02;     2,7;02;05;CAEPF               ;00;15;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001100,00;000001500,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;622020;01334;00999;                9997;1;03;06;03;02;01;                  07;  44;  19;0;0;11;{ñ;430820;999999;21;9999;0;   0;08;9997;0000001690,00;000001,19;0000001492,84;000001,05;0133407;                  02;02;     1,7;02;05;CAEPF               ;00;75;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001295,67;1198;0;0
                9997;                9997;                9997;40;99;99;00;391125;42120;45233;                9997;1;06;06;10;10;03;                  07;  44;  49;0;0;04;{ñ;330455;999999;10;2054;0;   7;08;9997;0000018633,30;000013,19;0000023825,05;000016,87;4212000;                  02;09;     9,0;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;000017636,79;000027802,23;000028754,58;000020334,79;000022115,52;000027008,86;000024179,27;000027960,13;1198;0;0
                9997;                9997;                9997;99;99;99;00;351605;42120;45233;                9997;1;06;06;09;09;03;                  07;  44;  46;0;0;04;{ñ;280030;999999;10;2054;0;   0;08;9997;0000013179,62;000009,33;0000017388,48;000012,31;4212000;                  02;09;     8,4;04;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;000003033,33;000018378,21;000024463,49;000020378,27;000016801,63;000022251,45;000017968,16;000020042,19;1198;0;0
                9997;                9997;                9997;99;99;99;00;214205;42120;45233;                9997;1;07;06;99;09;03;                  07;  44;  53;0;0;03;{ñ;330420;999999;10;2054;0;   0;08;9997;0000000000,00;000000,00;0000018502,99;000013,10;4212000;                  02;09;     9,7;02;01;CNPJ                ;00;10;15;         n/d;         n/d;000019595,34;000030212,00;000030212,00;000030212,00;000015337,00;         n/d;000002447,08;         n/d;000001505,51;1198;0;0
                9997;                9997;                9997;99;99;99;00;422105;86500;85154;                9997;1;05;06;04;02;02;                  07;  44;  36;0;0;09;{ñ;314480;999999;10;9999;0;   0;02;9997;0000002400,00;000001,69;0000002116,67;000001,49;8650099;                  02;02;     3,6;02;05;CAEPF               ;00;15;22;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001266,67;000002400,00;000002400,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;513205;56112;55212;                9997;1;06;06;03;02;02;                  07;  44;  47;0;1;08;{ñ;431560;999999;10;2135;0;   0;02;9997;0000001730,00;000001,22;0000001672,33;000001,18;5611201;                  02;02;     4,8;02;01;CNPJ                ;00;10;21;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001441,67;000001730,00;000001730,00;000001730,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;725310;01610;00999;                9997;1;06;06;02;01;03;                  07;  44;  49;0;0;04;{ñ;412340;999999;10;9999;0;   0;02;9997;0000001377,90;000000,97;0000001348,32;000000,95;0161099;                  02;02;     8,5;04;05;CAEPF               ;00;15;25;         n/d;         n/d;         n/d;000001333,53;000001333,53;000001333,53;000001333,53;000001333,53;000001333,53;000001377,90;000001377,90;1198;0;0
                9997;                9997;                9997;99;99;99;00;521110;47890;52493;                9997;1;03;06;03;02;01;                  07;  44;  21;0;1;10;{ñ;411460;999999;10;2062;0;   0;02;9997;0000001767,04;000001,25;0000001413,77;000001,00;4789001;                  02;02;     2,3;02;01;CNPJ                ;00;60;16;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000641,65;000001832,62;1198;0;0
                9997;                9997;                9997;99;99;99;00;521110;47890;52493;                9997;1;04;06;03;02;02;                  07;  44;  27;0;1;09;{ñ;411460;999999;10;2062;0;   0;02;9997;0000002109,95;000001,49;0000001895,52;000001,34;4789001;                  02;02;     3,9;02;01;CNPJ                ;00;10;16;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001494,72;000001931,97;000002045,43;1198;0;0
                9997;                9997;                9997;99;99;99;00;422105;86500;85154;                9997;1;06;05;02;01;02;                  07;  40;  40;0;0;09;{ñ;170550;999999;10;9999;0;   0;02;9997;0000001412,00;000001,00;0000001400,23;000000,99;8650002;                  02;02;     3,9;02;05;CAEPF               ;00;15;22;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001364,93;000001412,00;000001412,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;411025;69125;74110;                9997;1;03;06;04;02;02;                  07;  41;  21;0;0;08;{ñ;355030;999999;10;9999;0;   0;08;9997;0000002135,37;000001,51;0000001914,50;000001,35;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001340,11;000001873,42;000002116,76;000002106,85;1198;0;0
                9997;                9997;                9997;99;99;99;00;411025;69125;74110;                9997;1;03;04;02;01;02;                  07;  30;  19;0;0;08;{ñ;355030;999999;10;9999;0;   0;08;9997;0000001000,00;000000,70;0000000953,33;000000,67;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;55;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000766,67;000001000,00;000001000,00;000001000,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;411025;69125;74110;                9997;1;03;06;03;02;02;                  07;  41;  18;0;0;08;{ñ;355030;999999;10;9999;0;   0;04;9997;0000001986,63;000001,40;0000001803,69;000001,27;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001340,11;000001805,88;000001920,28;000001965,55;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;04;06;04;02;02;                  07;  41;  25;0;0;08;{ñ;355030;999999;10;9999;0;   0;02;9997;0000002206,10;000001,56;0000002029,00;000001,43;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001608,13;000002135,65;000002097,56;000002097,56;1198;0;0
                9997;                9997;                9997;50;99;99;00;351405;69125;74110;                9997;1;05;06;05;04;02;                  07;  41;  32;0;0;08;{ñ;355030;999999;10;9999;0;  12;02;9997;0000003824,83;000002,70;0000003610,37;000002,55;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002750,72;000003805,36;000003808,82;000003862,14;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;04;06;05;04;02;                  07;  41;  25;0;0;08;{ñ;355030;999999;10;9999;0;   0;08;9997;0000003268,39;000002,31;0000002979,15;000002,10;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002292,27;000003015,33;000002989,92;000003329,85;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;06;06;05;04;02;                  07;  41;  41;0;0;08;{ñ;355030;999999;10;9999;0;   0;02;9997;0000003716,16;000002,63;0000003347,21;000002,37;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002292,27;000003241,76;000003677,76;000003808,10;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;05;06;05;04;02;                  07;  41;  36;0;0;08;{ñ;355030;999999;10;9999;0;   0;04;9997;0000003423,94;000002,42;0000003183,28;000002,25;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002292,27;000003020,25;000003431,22;000003748,74;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;06;06;06;05;02;                  07;  41;  47;0;0;08;{ñ;351880;999999;10;9999;0;   0;04;9997;0000004552,06;000003,22;0000004252,72;000003,01;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002750,72;000004643,46;000004497,50;000004819,84;1198;0;0
                9997;                9997;                9997;99;99;99;00;411025;69125;74110;                9997;1;03;06;04;02;02;                  07;  41;  21;0;0;08;{ñ;355030;999999;10;9999;0;   0;02;9997;0000002226,98;000001,57;0000001973,72;000001,39;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001340,11;000002127,35;000002018,85;000002155,29;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;03;06;05;04;02;                  07;  41;  24;0;0;08;{ñ;355030;999999;10;9999;0;   0;02;9997;0000003241,45;000002,29;0000003091,53;000002,19;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002292,27;000003098,80;000003333,44;000003491,68;1198;0;0
                9997;                9997;                9997;40;99;99;00;351405;69125;74110;                9997;1;04;06;05;04;02;                  07;  41;  28;0;0;08;{ñ;355030;999999;10;9999;0;   5;08;9997;0000003244,89;000002,29;0000002997,98;000002,12;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002292,27;000003126,52;000003119,94;000003206,30;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;05;06;05;04;02;                  07;  41;  32;0;0;08;{ñ;355030;999999;10;9999;0;   0;02;9997;0000003113,97;000002,20;0000002941,12;000002,08;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002292,27;000003006,67;000003114,43;000003178,27;1198;0;0
                9997;                9997;                9997;99;99;99;00;411025;69125;74110;                9997;1;03;06;03;02;02;                  07;  41;  23;0;0;08;{ñ;355030;999999;10;9999;0;   0;02;9997;0000001755,00;000001,24;0000001707,25;000001,20;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001340,11;000001801,16;000001833,33;000001806,64;1198;0;0
                9997;                9997;                9997;40;40;40;00;411025;69125;74110;                9997;1;03;06;03;02;02;                  07;  41;  23;0;0;08;{ñ;355030;999999;10;9999;0;  30;08;9997;0000001917,64;000001,35;0000001723,03;000001,21;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001340,11;000001775,32;000001834,13;000001747,97;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;04;06;05;04;02;                  07;  41;  25;0;0;08;{ñ;355030;999999;10;9999;0;   0;08;9997;0000003044,36;000002,15;0000002992,76;000002,12;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002292,27;000003065,58;000003177,79;000003383,79;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;05;06;05;04;02;                  07;  41;  35;0;0;08;{ñ;355030;999999;10;9999;0;   0;02;9997;0000003011,98;000002,13;0000002834,74;000002,00;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002062,34;000003015,07;000002972,97;000003111,32;1198;0;0
                9997;                9997;                9997;99;99;99;00;411025;69125;74110;                9997;1;03;06;03;02;02;                  07;  41;  20;0;0;08;{ñ;355030;999999;10;9999;0;   0;02;9997;0000002083,79;000001,47;0000001835,05;000001,29;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001340,11;000001839,15;000001936,07;000001976,13;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;04;06;05;04;02;                  07;  41;  27;0;0;08;{ñ;355030;999999;10;9999;0;   0;02;9997;0000002997,66;000002,12;0000002965,19;000002,10;6912500;                  02;06;     4,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002292,27;000003239,16;000003214,43;000003082,44;1198;0;0
                9997;                9997;                9997;99;99;99;00;622005;01512;00999;                9997;1;03;06;02;01;01;                  07;  44;  18;0;0;11;{ñ;310740;999999;10;9999;0;   0;08;9997;0000001412,00;000001,00;0000001270,80;000000,90;0151202;                  02;02;     1,8;02;05;CAEPF               ;00;65;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001129,60;1198;0;0
                9997;                9997;                9997;99;99;99;00;252305;86305;85138;                9997;1;03;05;02;01;01;                  07;  40;  21;0;0;10;{ñ;500370;999999;10;9999;0;   0;02;9997;0000001412,00;000001,00;0000001349,24;000000,95;8630504;                  02;02;     2,8;02;05;CAEPF               ;00;65;22;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001223,73;000001412,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;322415;86305;85138;                9997;1;07;06;03;02;02;                  07;  44;  51;0;0;08;{ñ;110012;999999;10;9999;0;   0;08;9997;0000001882,40;000001,33;0000001882,40;000001,33;8630504;                  02;02;     5,0;02;05;CAEPF               ;00;15;22;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001882,40;000001882,40;000001882,40;000001882,40;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;04;06;05;04;01;                  07;  44;  29;0;0;10;{ñ;430280;999999;10;9999;0;   0;02;9997;0000003843,40;000002,72;0000003502,82;000002,48;6912500;                  02;04;     2,7;02;05;CAEPF               ;00;65;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002753,08;000003911,97;1198;0;0
                9997;                9997;                9997;99;99;99;00;514320;69125;74110;                9997;1;06;06;03;01;02;                  07;  44;  41;0;0;09;{ñ;430280;999999;10;9999;0;   0;02;9997;0000001421,63;000001,00;0000001410,40;000000,99;6912500;                  02;04;     3,9;02;05;CAEPF               ;00;15;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001364,93;000001423,36;000001431,67;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;05;06;05;04;02;                  07;  44;  31;0;0;09;{ñ;430280;999999;10;9999;0;   0;02;9997;0000003519,63;000002,49;0000003072,82;000002,17;6912500;                  02;04;     3,9;02;05;CAEPF               ;00;15;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002706,67;000002800,00;000003264,96;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;06;06;05;04;02;                  07;  44;  41;0;0;09;{ñ;430280;999999;10;9999;0;   0;04;9997;0000003054,00;000002,16;0000002992,06;000002,12;6912500;                  02;04;     3,9;02;05;CAEPF               ;00;15;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002843,16;000003012,19;000003058,90;1198;0;0
                9997;                9997;                9997;99;99;99;00;351405;69125;74110;                9997;1;07;06;04;03;02;                  07;  44;  62;0;0;09;{ñ;430280;999999;10;9999;0;   0;02;9997;0000002798,75;000001,98;0000002782,52;000001,97;6912500;                  02;04;     3,9;02;05;CAEPF               ;00;15;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002706,67;000002806,96;000002817,68;1198;0;0
                9997;                9997;                9997;99;99;99;00;513205;01156;00999;                9997;1;06;06;03;02;02;                  07;  44;  46;0;0;10;{ñ;500600;999999;10;9999;0;   0;08;9997;0000001600,00;000001,13;0000001600,00;000001,13;0115600;                  02;02;     3,0;02;05;CAEPF               ;00;15;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001600,00;000001600,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;623115;01512;00999;                9997;1;06;06;05;04;01;                  07;  44;  41;0;0;11;{ñ;421227;999999;10;9999;0;   0;08;9997;0000003574,82;000002,53;0000003063,61;000002,17;0151202;                  02;02;     1,8;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002552,40;1198;0;0
                9997;                9997;                9997;99;99;99;00;622020;01199;00999;                9997;1;04;06;03;04;02;                  07;  44;  25;0;0;09;{ñ;316470;999999;10;9999;0;   0;02;9997;0000001553,20;000001,10;0000003620,91;000002,56;0119909;                  02;04;     3,1;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000155,32;000007445,69;000001863,84;1198;0;0
                9997;                9997;                9997;99;99;99;00;622020;01199;00999;                9997;1;05;06;03;03;02;                  07;  44;  33;0;0;09;{ñ;316470;999999;10;9999;0;   0;08;9997;0000001553,20;000001,10;0000002522,89;000001,79;0119909;                  02;04;     3,1;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000155,32;000004151,63;000001863,84;1198;0;0
                9997;                9997;                9997;99;99;99;00;622020;01199;00999;                9997;1;04;06;03;05;02;                  07;  44;  26;0;0;09;{ñ;316470;999999;10;9999;0;   0;08;9997;0000001553,20;000001,10;0000004493,25;000003,18;0119909;                  02;04;     3,1;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000155,32;000010062,71;000001863,84;1198;0;0
